DATE,TICKER,PRC,SHROUT,CFACPR,SPRTRN
5/6/21,MCD,234.86,746097,1,0.008165
5/7/21,MCD,234.84,746097,1,0.007373
5/10/21,MCD,237.11,746097,1,-0.010436
5/11/21,MCD,233.86,746097,1,-0.008674
5/12/21,MCD,227.94,746097,1,-0.021449
5/13/21,MCD,229.77,746097,1,0.012173
5/14/21,MCD,231.72,746097,1,0.014918
5/17/21,MCD,231.67999,746097,1,-0.00253
5/18/21,MCD,231.92999,746097,1,-0.008517
5/19/21,MCD,230.14999,746097,1,-0.002943
5/20/21,MCD,232.17999,746097,1,0.010555
5/21/21,MCD,231.24001,746097,1,-0.000784
5/24/21,MCD,231.91,746097,1,0.009911
5/25/21,MCD,232.14,746097,1,-0.002125
5/26/21,MCD,232.35001,746097,1,0.001877
5/27/21,MCD,234.86,746097,1,0.001165
5/28/21,MCD,233.89,746174,1,0.000769
6/1/21,MCD,233.24001,746174,1,-0.000492
6/2/21,MCD,233.78,746174,1,0.001447
6/3/21,MCD,232.45,746174,1,-0.003629
6/4/21,MCD,233.38,746174,1,0.008834
6/7/21,MCD,231.69,746174,1,-0.000797
6/8/21,MCD,232.64,746174,1,0.000175
6/9/21,MCD,231.47,746174,1,-0.001824
6/10/21,MCD,234.59,746174,1,0.004652
6/11/21,MCD,236.92999,746174,1,0.001948
6/14/21,MCD,236.98,746174,1,0.001815
6/15/21,MCD,236.35001,746174,1,-0.002012
6/16/21,MCD,235.58,746174,1,-0.00539
6/17/21,MCD,233.88,746174,1,-0.000436
6/18/21,MCD,229.62,746174,1,-0.013125
6/21/21,MCD,232.89999,746174,1,0.014002
6/22/21,MCD,233.88,746174,1,0.005125
6/23/21,MCD,233.24001,746174,1,-0.001083
6/24/21,MCD,233.33,746174,1,0.005811
6/25/21,MCD,232.42,746174,1,0.003331
6/28/21,MCD,231.09,746174,1,0.002315
6/29/21,MCD,230.37,746174,1,0.000277
6/30/21,MCD,230.99001,746174,1,0.001328
7/1/21,MCD,232.27,746174,1,0.005222
7/2/21,MCD,233.63,746174,1,0.0075
7/6/21,MCD,232.75,746174,1,-0.002022
7/7/21,MCD,234.63,746174,1,0.003359
7/8/21,MCD,232.84,746174,1,-0.008561
7/9/21,MCD,235.67999,746174,1,0.011278
7/12/21,MCD,235.61,746174,1,0.003451
7/13/21,MCD,236.17,746174,1,-0.003517
7/14/21,MCD,237.13,746174,1,0.001165
7/15/21,MCD,236.88,746174,1,-0.003262
7/16/21,MCD,234.75,746174,1,-0.007539
7/19/21,MCD,229.25999,746174,1,-0.01587
7/20/21,MCD,234.27,746174,1,0.015163
7/21/21,MCD,235.92999,746174,1,0.008242
7/22/21,MCD,238.67,746174,1,0.002017
7/23/21,MCD,242.96001,746174,1,0.010145
7/26/21,MCD,243.98,746174,1,0.002382
7/27/21,MCD,246.35001,746174,1,-0.004712
7/28/21,MCD,241.78,746174,1,-0.000186
7/29/21,MCD,244.02,746174,1,0.004206
7/30/21,MCD,242.71001,746174,1,-0.005406
8/2/21,MCD,240.10001,746174,1,-0.001843
8/3/21,MCD,236.95,746174,1,0.008203
8/4/21,MCD,234.83,746174,1,-0.004632
8/5/21,MCD,236.42,746174,1,0.006005
8/6/21,MCD,236.25999,746174,1,0.001675
8/9/21,MCD,234.67999,746174,1,-0.00094
8/10/21,MCD,233.45,746174,1,0.000993
8/11/21,MCD,235.55,746174,1,0.002468
8/12/21,MCD,236.67,746174,1,0.002952
8/13/21,MCD,238.82001,746174,1,0.001607
8/16/21,MCD,240.97,746174,1,0.002621
8/17/21,MCD,240.28,746174,1,-0.007061
8/18/21,MCD,238.08,746174,1,-0.010748
8/19/21,MCD,237.23,746174,1,0.001257
8/20/21,MCD,238.49001,746174,1,0.008142
8/23/21,MCD,239.66,746174,1,0.008524
8/24/21,MCD,238.42999,746174,1,0.001496
8/25/21,MCD,238.83,746174,1,0.00222
8/26/21,MCD,236.95,746174,1,-0.005825
8/27/21,MCD,237.48,746174,1,0.008808
8/30/21,MCD,236.59,746174,1,0.004307
8/31/21,MCD,237.46001,746799,1,-0.001349
9/1/21,MCD,238.14999,746799,1,0.000312
9/2/21,MCD,239.87,746799,1,0.002843
9/3/21,MCD,238.82001,746799,1,-0.000335
9/7/21,MCD,236.19,746799,1,-0.003395
9/8/21,MCD,238.62,746799,1,-0.001319
9/9/21,MCD,238.61,746799,1,-0.004606
9/10/21,MCD,239.17999,746799,1,-0.007723
9/13/21,MCD,241.21001,746799,1,0.002277
9/14/21,MCD,241.13,746799,1,-0.005747
9/15/21,MCD,240.98,746799,1,0.008474
9/16/21,MCD,243.21001,746799,1,-0.001551
9/17/21,MCD,242.49001,746799,1,-0.009111
9/20/21,MCD,239.09,746799,1,-0.016977
9/21/21,MCD,240.5,746799,1,-0.000812
9/22/21,MCD,243.13,746799,1,0.00952
9/23/21,MCD,244.78,746799,1,0.012135
9/24/21,MCD,246.42,746799,1,0.001461
9/27/21,MCD,248.11,746799,1,-0.002776
9/28/21,MCD,243.77,746799,1,-0.020364
9/29/21,MCD,244.28,746799,1,0.001569
9/30/21,MCD,241.11,746799,1,-0.01191
10/1/21,MCD,242.92999,746799,1,0.011491
10/4/21,MCD,243.08,746799,1,-0.012986
10/5/21,MCD,245.22,746799,1,0.010524
10/6/21,MCD,247.10001,746799,1,0.004103
10/7/21,MCD,248.32001,746799,1,0.008298
10/8/21,MCD,247.7,746799,1,-0.001914
10/11/21,MCD,246.58,746799,1,-0.006866
10/12/21,MCD,244.52,746799,1,-0.002417
10/13/21,MCD,242.64999,746799,1,0.003023
10/14/21,MCD,244.55,746799,1,0.017063
10/15/21,MCD,242.25,746799,1,0.00746
10/18/21,MCD,242.25999,746799,1,0.003375
10/19/21,MCD,242.77,746799,1,0.007393
10/20/21,MCD,239.72,746799,1,0.003664
10/21/21,MCD,241.39999,746799,1,0.002996
10/22/21,MCD,238.44,746799,1,-0.001073
10/25/21,MCD,237.34,746799,1,0.004748
10/26/21,MCD,236.42,746799,1,0.00182
10/27/21,MCD,242.73,746799,1,-0.005052
10/28/21,MCD,245.5,746799,1,0.009829
10/29/21,MCD,245.55,746799,1,0.001949
11/1/21,MCD,250.58,746799,1,0.0018
11/2/21,MCD,249.24001,746799,1,0.00368
11/3/21,MCD,250.39999,746799,1,0.006461
11/4/21,MCD,253.46001,746799,1,0.004182
11/5/21,MCD,254.71001,746799,1,0.003733
11/8/21,MCD,253.10001,746799,1,0.000888
11/9/21,MCD,252.64999,746799,1,-0.003499
11/10/21,MCD,253.13,746799,1,-0.008226
11/11/21,MCD,250.16,746799,1,0.000551
11/12/21,MCD,250.67,746799,1,0.007223
11/15/21,MCD,252.94,746799,1,-0.000011
11/16/21,MCD,252.46001,746799,1,0.003865
11/17/21,MCD,252.69,746799,1,-0.002602
11/18/21,MCD,253.48,746799,1,0.003385
11/19/21,MCD,251.95,746799,1,-0.001399
11/22/21,MCD,253.48,746799,1,-0.003197
11/23/21,MCD,255.64999,746799,1,0.001657
11/24/21,MCD,257.10999,746799,1,0.002294
11/26/21,MCD,250.00999,746799,1,-0.022725
11/29/21,MCD,250.3,746799,1,0.0132
11/30/21,MCD,244.60001,747245,1,-0.018961
12/1/21,MCD,244.17999,747245,1,-0.011815
12/2/21,MCD,248.8,747245,1,0.014194
12/3/21,MCD,249.33,747245,1,-0.008449
12/6/21,MCD,255.78999,747245,1,0.011731
12/7/21,MCD,259.91,747245,1,0.020707
12/8/21,MCD,259.57999,747245,1,0.003085
12/9/21,MCD,262.34,747245,1,-0.007181
12/10/21,MCD,264.97,747245,1,0.009549
12/13/21,MCD,263.09,747245,1,-0.009136
12/14/21,MCD,262.51999,747245,1,-0.007471
12/15/21,MCD,264.51999,747245,1,0.016348
12/16/21,MCD,265.54999,747245,1,-0.008743
12/17/21,MCD,261.70001,747245,1,-0.010288
12/20/21,MCD,261.73001,747245,1,-0.011388
12/21/21,MCD,264.39001,747245,1,0.017778
12/22/21,MCD,264.94,747245,1,0.01018
12/23/21,MCD,265.95001,747245,1,0.006224
12/27/21,MCD,268.23999,747245,1,0.013839
12/28/21,MCD,267.88,747245,1,-0.00101
12/29/21,MCD,268.48999,747245,1,0.001402
12/30/21,MCD,267.20999,747245,1,-0.00299
12/31/21,MCD,268.07001,747245,1,-0.002626
1/3/22,MCD,268.57999,747245,1,0.006374
1/4/22,MCD,268.51001,747245,1,-0.00063
1/5/22,MCD,267.19,747245,1,-0.019393
1/6/22,MCD,269.69,747245,1,-0.000964
1/7/22,MCD,267.06,747245,1,-0.00405
1/10/22,MCD,264.41,747245,1,-0.001441
1/11/22,MCD,262.12,747245,1,0.00916
1/12/22,MCD,260.92001,747245,1,0.002818
1/13/22,MCD,261.41,747245,1,-0.014244
1/14/22,MCD,257.70999,747245,1,0.00082
1/18/22,MCD,256.48001,747245,1,-0.018388
1/19/22,MCD,255.22,747245,1,-0.00969
1/20/22,MCD,253.13,747245,1,-0.011037
1/21/22,MCD,254.59,747245,1,-0.018915
1/24/22,MCD,253.61,747245,1,0.002772
1/25/22,MCD,250.67999,747245,1,-0.012172
1/26/22,MCD,249.85001,747245,1,-0.001497
1/27/22,MCD,248.74001,747245,1,-0.005384
1/28/22,MCD,256.09,747245,1,0.024348
1/31/22,MCD,259.45001,747245,1,0.018886
2/1/22,MCD,258.98999,747245,1,0.006863
2/2/22,MCD,262.28,747245,1,0.009423
2/3/22,MCD,260.64001,747245,1,-0.024391
2/4/22,MCD,260.06,747245,1,0.005157
2/7/22,MCD,259.85001,747245,1,-0.003702
2/8/22,MCD,260.07999,747245,1,0.008401
2/9/22,MCD,259.85999,747245,1,0.014517
2/10/22,MCD,256.87,747245,1,-0.018116
2/11/22,MCD,255.16,747245,1,-0.018969
2/14/22,MCD,253.39,747245,1,-0.003841
2/15/22,MCD,253.81,747245,1,0.015767
2/16/22,MCD,253.09,747245,1,0.000881
2/17/22,MCD,250.92999,747245,1,-0.021173
2/18/22,MCD,250.60001,747245,1,-0.007166
2/22/22,MCD,252.7,747245,1,-0.010143
2/23/22,MCD,247.78999,747245,1,-0.018412
2/24/22,MCD,245.03,747245,1,0.014957
2/25/22,MCD,249.45,747245,1,0.022373
2/28/22,MCD,244.77,743585,1,-0.002443
3/1/22,MCD,239.63,743585,1,-0.015473
3/2/22,MCD,240.94,743585,1,0.018643
3/3/22,MCD,236.64999,743585,1,-0.005255
3/4/22,MCD,235.81,743585,1,-0.007934
3/7/22,MCD,224.33,743585,1,-0.029518
3/8/22,MCD,222.78999,743585,1,-0.007234
3/9/22,MCD,222.47,743585,1,0.025698
3/10/22,MCD,222,743585,1,-0.004292
3/11/22,MCD,226.87,743585,1,-0.012962
3/14/22,MCD,226.17999,743585,1,-0.007421
3/15/22,MCD,232.57001,743585,1,0.021408
3/16/22,MCD,238.14,743585,1,0.022384
3/17/22,MCD,237.47,743585,1,0.012348
3/18/22,MCD,238.92,743585,1,0.011662
3/21/22,MCD,235.32001,743585,1,-0.000435
3/22/22,MCD,238.12,743585,1,0.011304
3/23/22,MCD,236.12,743585,1,-0.012273
3/24/22,MCD,240.25999,743585,1,0.014344
3/25/22,MCD,241.58,743585,1,0.005066
3/28/22,MCD,242.94,743585,1,0.007145
3/29/22,MCD,248.17,743585,1,0.012257
3/30/22,MCD,249.03,743585,1,-0.006294
3/31/22,MCD,247.28,743585,1,-0.015653
4/1/22,MCD,249.25,743585,1,0.00341
4/4/22,MCD,246.83,743585,1,0.008091
4/5/22,MCD,248.50999,743585,1,-0.012552
4/6/22,MCD,251.46001,743585,1,-0.009717
4/7/22,MCD,254.36,743585,1,0.004253
4/8/22,MCD,251.46001,743585,1,-0.002651
4/11/22,MCD,250.45,743585,1,-0.016877
4/12/22,MCD,249.17,743585,1,-0.003418
4/13/22,MCD,251.33,743585,1,0.011175
4/14/22,MCD,250.50999,743585,1,-0.012144
4/18/22,MCD,251.06,743585,1,-0.000205
4/19/22,MCD,255.39999,743585,1,0.016058
4/20/22,MCD,255.85001,743585,1,-0.000619
4/21/22,MCD,255.25,743585,1,-0.014753
4/22/22,MCD,250.17,743585,1,-0.02774
4/25/22,MCD,252.88,743585,1,0.005698
4/26/22,MCD,248.58,743585,1,-0.028146
4/27/22,MCD,247.14,743585,1,0.002098
4/28/22,MCD,254.19,743585,1,0.024747
4/29/22,MCD,249.16,739605,1,-0.036285
5/2/22,MCD,246.64,739605,1,0.005675
5/3/22,MCD,245.87,739605,1,0.004837
5/4/22,MCD,254.32001,739605,1,0.029862
5/5/22,MCD,248.92,739605,1,-0.03565
5/6/22,MCD,250.78,739605,1,-0.005674
5/9/22,MCD,247.49001,739605,1,-0.032037
5/10/22,MCD,245.67999,739605,1,0.002458
5/11/22,MCD,244.42999,739605,1,-0.016463
5/12/22,MCD,244.19,739605,1,-0.001296
5/13/22,MCD,245.03999,739605,1,0.02387
5/16/22,MCD,244.03999,739605,1,-0.003946
5/17/22,MCD,241.63,739605,1,0.02017
5/18/22,MCD,231.05,739605,1,-0.040395
5/19/22,MCD,229,739605,1,-0.005834
5/20/22,MCD,233.91,739605,1,0.000146
5/23/22,MCD,238,739605,1,0.018555
5/24/22,MCD,244.52,739605,1,-0.008121
5/25/22,MCD,244.00999,739605,1,0.009451
5/26/22,MCD,248.09,739605,1,0.019883
5/27/22,MCD,251.87,739605,1,0.024742
5/31/22,MCD,252.21001,739605,1,-0.006274
6/1/22,MCD,249.28,739605,1,-0.007483
6/2/22,MCD,250.38,739605,1,0.018431
6/3/22,MCD,248.36,739605,1,-0.016347
6/6/22,MCD,248.07001,739605,1,0.003137
6/7/22,MCD,248.94,739605,1,0.009523
6/8/22,MCD,245.61,739605,1,-0.010794
6/9/22,MCD,242.16,739605,1,-0.023799
6/10/22,MCD,237.38,739605,1,-0.02911
6/13/22,MCD,238.47,739605,1,-0.038768
6/14/22,MCD,238.75999,739605,1,-0.003774
6/15/22,MCD,238.89999,739605,1,0.014593
6/16/22,MCD,235.19,739605,1,-0.032512
6/17/22,MCD,234.38,739605,1,0.002201
6/21/22,MCD,239.59,739605,1,0.024477
6/22/22,MCD,243.06,739605,1,-0.001302
6/23/22,MCD,243.58,739605,1,0.009532
6/24/22,MCD,247.89999,739605,1,0.030563
6/27/22,MCD,247.03,739605,1,-0.002973
6/28/22,MCD,242.83,739605,1,-0.020143
6/29/22,MCD,247.74001,739605,1,-0.000712
6/30/22,MCD,246.88,739605,1,-0.008759
7/1/22,MCD,252.96001,739605,1,0.010554
7/5/22,MCD,252.28999,739605,1,0.001584
7/6/22,MCD,251.46001,739605,1,0.003573
7/7/22,MCD,252.94,739605,1,0.014965
7/8/22,MCD,253.24001,739605,1,-0.00083
7/11/22,MCD,253.28,739605,1,-0.011527
7/12/22,MCD,251.48,739605,1,-0.009244
7/13/22,MCD,252.67,739605,1,-0.004457
7/14/22,MCD,252.60001,739605,1,-0.002999
7/15/22,MCD,255.00999,739605,1,0.019201
7/18/22,MCD,252.42,739605,1,-0.008364
7/19/22,MCD,256.5,739605,1,0.027628
7/20/22,MCD,254.58,739605,1,0.005896
7/21/22,MCD,253.47,739605,1,0.009861
7/22/22,MCD,253.99001,739605,1,-0.009332
7/25/22,MCD,250.38,739605,1,0.001315
7/26/22,MCD,257.09,739605,1,-0.011543
7/27/22,MCD,258.89001,739605,1,0.026156
7/28/22,MCD,263.45999,739605,1,0.012133
7/29/22,MCD,263.37,739605,1,0.014208
8/1/22,MCD,264.23001,739605,1,-0.002823
8/2/22,MCD,261.04999,739605,1,-0.006662
8/3/22,MCD,262.09,739605,1,0.015638
8/4/22,MCD,260.64001,739605,1,-0.000777
8/5/22,MCD,259.23001,739605,1,-0.001626
8/8/22,MCD,256.79999,739605,1,-0.001238
8/9/22,MCD,260.06,739605,1,-0.004249
8/10/22,MCD,261.35999,739605,1,0.021291
8/11/22,MCD,259.28,739605,1,-0.000705
8/12/22,MCD,262.17999,739605,1,0.017322
8/15/22,MCD,265.44,739605,1,0.003969
8/16/22,MCD,266.29001,739605,1,0.001876
8/17/22,MCD,266.82001,739605,1,-0.007238
8/18/22,MCD,266.57999,739605,1,0.00227
8/19/22,MCD,266.54001,739605,1,-0.0129
8/22/22,MCD,262.95001,739605,1,-0.0214
8/23/22,MCD,260.54001,739605,1,-0.002238
8/24/22,MCD,260.85999,739605,1,0.002916
8/25/22,MCD,262.56,739605,1,0.014092
8/26/22,MCD,256.95001,739605,1,-0.033688
8/29/22,MCD,255.66,739605,1,-0.006666
8/30/22,MCD,253.49001,739605,1,-0.011028
8/31/22,MCD,252.28,735717,1,-0.007817
9/1/22,MCD,256.47,735717,1,0.002996
9/2/22,MCD,254.50999,735717,1,-0.010736
9/6/22,MCD,254.39,735717,1,-0.004095
9/7/22,MCD,258.42001,735717,1,0.018341
9/8/22,MCD,260.07999,735717,1,0.006611
9/9/22,MCD,259.51999,735717,1,0.015271
9/12/22,MCD,260.37,735717,1,0.010584
9/13/22,MCD,254.33,735717,1,-0.043237
9/14/22,MCD,255.72,735717,1,0.003387
9/15/22,MCD,253.47,735717,1,-0.011318
9/16/22,MCD,254.91,735717,1,-0.007182
9/19/22,MCD,257.01001,735717,1,0.006857
9/20/22,MCD,255.39999,735717,1,-0.011272
9/21/22,MCD,251.08,735717,1,-0.017116
9/22/22,MCD,247.94,735717,1,-0.008428
9/23/22,MCD,245.95,735717,1,-0.017233
9/26/22,MCD,243.75999,735717,1,-0.010341
9/27/22,MCD,236.7,735717,1,-0.00212
9/28/22,MCD,236.94,735717,1,0.019672
9/29/22,MCD,234.39999,735717,1,-0.021126
9/30/22,MCD,230.74001,735717,1,-0.015067
10/3/22,MCD,235.34,735717,1,0.025884
10/4/22,MCD,238.5,735717,1,0.030584
10/5/22,MCD,239.09,735717,1,-0.002018
10/6/22,MCD,234.75,735717,1,-0.010245
10/7/22,MCD,233.19,735717,1,-0.028004
10/10/22,MCD,234.95,735717,1,-0.007492
10/11/22,MCD,237.05,735717,1,-0.006519
10/12/22,MCD,237.06,735717,1,-0.003291
10/13/22,MCD,246.75,735717,1,0.025966
10/14/22,MCD,243.16,735717,1,-0.023663
10/17/22,MCD,246.48,735717,1,0.02648
10/18/22,MCD,249.19,735717,1,0.011428
10/19/22,MCD,250.75,735717,1,-0.006672
10/20/22,MCD,249.77,735717,1,-0.007951
10/21/22,MCD,254.55,735717,1,0.023725
10/24/22,MCD,255.32001,735717,1,0.011882
10/25/22,MCD,255.73,735717,1,0.016267
10/26/22,MCD,256.60999,735717,1,-0.007388
10/27/22,MCD,265.10999,735717,1,-0.006083
10/28/22,MCD,274.51999,735717,1,0.024626
10/31/22,MCD,272.66,735717,1,-0.007454
11/1/22,MCD,272.95001,735717,1,-0.004101
11/2/22,MCD,270.37,735717,1,-0.025002
11/3/22,MCD,272.95001,735717,1,-0.010586
11/4/22,MCD,274.62,735717,1,0.013619
11/7/22,MCD,276.41,735717,1,0.009614
11/8/22,MCD,278.39999,735717,1,0.005598
11/9/22,MCD,277.79001,735717,1,-0.020778
11/10/22,MCD,275.88,735717,1,0.055434
11/11/22,MCD,271.39001,735717,1,0.009241
11/14/22,MCD,272.26999,735717,1,-0.008936
11/15/22,MCD,267.84,735717,1,0.008713
11/16/22,MCD,272.51001,735717,1,-0.008252
11/17/22,MCD,273.35999,735717,1,-0.003089
11/18/22,MCD,273.37,735717,1,0.004759
11/21/22,MCD,274.51999,735717,1,-0.003884
11/22/22,MCD,274.76001,735717,1,0.01358
11/23/22,MCD,273.26999,735717,1,0.005915
11/25/22,MCD,275,735717,1,-0.000283
11/28/22,MCD,272.88,735717,1,-0.015444
11/29/22,MCD,271.41,735717,1,-0.001592
11/30/22,MCD,272.79001,732424,1,0.030948
12/1/22,MCD,273.39999,732424,1,-0.000868
12/2/22,MCD,273.39999,732424,1,-0.001195
12/5/22,MCD,271.59,732424,1,-0.017894
12/6/22,MCD,271.76999,732424,1,-0.014399
12/7/22,MCD,270.34,732424,1,-0.001862
12/8/22,MCD,273.39001,732424,1,0.007522
12/9/22,MCD,272.04001,732424,1,-0.00735
12/12/22,MCD,276.62,732424,1,0.014279
12/13/22,MCD,274.28,732424,1,0.00729
12/14/22,MCD,274.53,732424,1,-0.006053
12/15/22,MCD,271.73001,732424,1,-0.024922
12/16/22,MCD,266.12,732424,1,-0.011138
12/19/22,MCD,265.82999,732424,1,-0.009007
12/20/22,MCD,267.25,732424,1,0.001037
12/21/22,MCD,268.16,732424,1,0.014868
12/22/22,MCD,265.76999,732424,1,-0.014452
12/23/22,MCD,267.57001,732424,1,0.005868
12/27/22,MCD,266.84,732424,1,-0.00405
12/28/22,MCD,265.10999,732424,1,-0.012021
12/29/22,MCD,265.92999,732424,1,0.017461
12/30/22,MCD,263.53,732424,1,-0.002541
1/2/18,JPM,107.95,3469726,1,0.008303
1/3/18,JPM,108.06,3469726,1,0.006399
1/4/18,JPM,109.04,3469726,1,0.004029
1/5/18,JPM,108.34,3469726,1,0.007034
1/8/18,JPM,108.5,3469726,1,0.001662
1/9/18,JPM,109.05,3469726,1,0.001303
1/10/18,JPM,110.25,3469726,1,-0.001112
1/11/18,JPM,110.84,3469726,1,0.007034
1/12/18,JPM,112.67,3469726,1,0.00675
1/16/18,JPM,112.27,3469726,1,-0.003524
1/17/18,JPM,112.99,3469726,1,0.009415
1/18/18,JPM,113.26,3469726,1,-0.001616
1/19/18,JPM,113.01,3469726,1,0.004385
1/22/18,JPM,114.33,3469726,1,0.008067
1/23/18,JPM,114.21,3469726,1,0.002174
1/24/18,JPM,115.67,3469726,1,-0.00056
1/25/18,JPM,115.7,3469726,1,0.000603
1/26/18,JPM,116.32,3469726,1,0.011841
1/29/18,JPM,116.2,3469726,1,-0.006732
1/30/18,JPM,115.11,3469726,1,-0.010899
1/31/18,JPM,115.67,3469726,1,0.000489
2/1/18,JPM,116.87,3469726,1,-0.000648
2/2/18,JPM,114.28,3469726,1,-0.021209
2/5/18,JPM,108.8,3469726,1,-0.040979
2/6/18,JPM,112.11,3469726,1,0.017441
2/7/18,JPM,112.87,3469726,1,-0.005002
2/8/18,JPM,107.88,3469726,1,-0.037536
2/9/18,JPM,110.04,3469726,1,0.014936
2/12/18,JPM,111.74,3469726,1,0.013915
2/13/18,JPM,112.43,3469726,1,0.002613
2/14/18,JPM,115.03,3469726,1,0.013402
2/15/18,JPM,115.51,3469726,1,0.012069
2/16/18,JPM,114.68,3469726,1,0.000373
2/20/18,JPM,114.71,3469726,1,-0.005841
2/21/18,JPM,115.19,3469726,1,-0.005497
2/22/18,JPM,114.98,3469726,1,0.000974
2/23/18,JPM,117.31,3469726,1,0.016028
2/26/18,JPM,118.77,3469726,1,0.011757
2/27/18,JPM,117.36,3469726,1,-0.012707
2/28/18,JPM,115.5,3431958,1,-0.011096
3/1/18,JPM,113.43,3431958,1,-0.013324
3/2/18,JPM,113.32,3431958,1,0.005072
3/5/18,JPM,115.06,3431958,1,0.011032
3/6/18,JPM,115.16,3431958,1,0.002639
3/7/18,JPM,114.73,3431958,1,-0.000484
3/8/18,JPM,114.74,3431958,1,0.004463
3/9/18,JPM,118.04,3431958,1,0.017379
3/12/18,JPM,117.66,3431958,1,-0.001274
3/13/18,JPM,116.25,3431958,1,-0.006364
3/14/18,JPM,114.95,3431958,1,-0.005724
3/15/18,JPM,115.24,3431958,1,-0.000782
3/16/18,JPM,115.44,3431958,1,0.001703
3/19/18,JPM,114.53,3431958,1,-0.014204
3/20/18,JPM,114.64,3431958,1,0.001482
3/21/18,JPM,114.74,3431958,1,-0.001844
3/22/18,JPM,109.95,3431958,1,-0.025163
3/23/18,JPM,107.01,3431958,1,-0.020967
3/26/18,JPM,110.31,3431958,1,0.027157
3/27/18,JPM,108.17,3431958,1,-0.017276
3/28/18,JPM,108,3431958,1,-0.002917
3/29/18,JPM,109.97,3410411,1,0.01377
4/2/18,JPM,107.85,3410411,1,-0.022337
4/3/18,JPM,109.33,3410411,1,0.012615
4/4/18,JPM,110.99,3410411,1,0.011566
4/5/18,JPM,111.88,3410411,1,0.006863
4/6/18,JPM,109.09,3410411,1,-0.02192
4/9/18,JPM,110.4,3410411,1,0.003337
4/10/18,JPM,112.51,3410411,1,0.016727
4/11/18,JPM,110.62,3410411,1,-0.005525
4/12/18,JPM,113.37,3410411,1,0.008251
4/13/18,JPM,110.3,3410411,1,-0.002887
4/16/18,JPM,110.21,3410411,1,0.008109
4/17/18,JPM,110.21,3410411,1,0.010662
4/18/18,JPM,109.32,3410411,1,0.000831
4/19/18,JPM,111.72,3410411,1,-0.005726
4/20/18,JPM,111.47,3410411,1,-0.008537
4/23/18,JPM,110.93,3410411,1,0.000056
4/24/18,JPM,110.41,3410411,1,-0.013381
4/25/18,JPM,109.99,3410411,1,0.001837
4/26/18,JPM,110.1,3410411,1,0.010434
4/27/18,JPM,109.4,3410411,1,0.001114
4/30/18,JPM,108.78,3410420,1,-0.008188
5/1/18,JPM,108.78,3410420,1,0.002549
5/2/18,JPM,107.92,3410420,1,-0.007206
5/3/18,JPM,107.24,3410420,1,-0.002254
5/4/18,JPM,108.43,3410420,1,0.012811
5/7/18,JPM,109.37,3410420,1,0.003458
5/8/18,JPM,110.99,3410420,1,-0.000266
5/9/18,JPM,113.41,3410420,1,0.009682
5/10/18,JPM,114.29,3410420,1,0.009371
5/11/18,JPM,113.86,3410420,1,0.001708
5/14/18,JPM,113.9,3410420,1,0.000884
5/15/18,JPM,113.03,3410420,1,-0.006842
5/16/18,JPM,113.34,3410420,1,0.004061
5/17/18,JPM,112.96,3410420,1,-0.000856
5/18/18,JPM,111.13,3410420,1,-0.002632
5/21/18,JPM,112.15,3410420,1,0.007387
5/22/18,JPM,113.01,3410420,1,-0.003136
5/23/18,JPM,112.49,3410420,1,0.003248
5/24/18,JPM,111.23,3410420,1,-0.002023
5/25/18,JPM,110.66,3410420,1,-0.002357
5/29/18,JPM,105.93,3410420,1,-0.011564
5/30/18,JPM,108.35,3410420,1,0.012696
5/31/18,JPM,107.01,3404777,1,-0.00688
6/1/18,JPM,108.4,3404777,1,0.010849
6/4/18,JPM,108.45,3404777,1,0.00448
6/5/18,JPM,107.84,3404777,1,0.000703
6/6/18,JPM,110.36,3404777,1,0.008567
6/7/18,JPM,110.8,3404777,1,-0.000714
6/8/18,JPM,111.11,3404777,1,0.003126
6/11/18,JPM,110.83,3404777,1,0.001069
6/12/18,JPM,110.19,3404777,1,0.001743
6/13/18,JPM,109.97,3404777,1,-0.004026
6/14/18,JPM,108.03,3404777,1,0.002472
6/15/18,JPM,107.9,3404777,1,-0.001017
6/18/18,JPM,108.18,3404777,1,-0.002126
6/19/18,JPM,107.55,3404777,1,-0.004023
6/20/18,JPM,107.54,3404777,1,0.001712
6/21/18,JPM,107.51,3404777,1,-0.006345
6/22/18,JPM,105.75,3404777,1,0.001862
6/25/18,JPM,104.79,3404777,1,-0.013725
6/26/18,JPM,104.86,3404777,1,0.002205
6/27/18,JPM,103.24,3404777,1,-0.008604
6/28/18,JPM,104.93,3404777,1,0.006179
6/29/18,JPM,104.2,3404777,1,0.000758
7/2/18,JPM,105.08,3404777,1,0.003068
7/3/18,JPM,103.61,3404777,1,-0.004947
7/5/18,JPM,103.72,3404777,1,0.008621
7/6/18,JPM,104.06,3404777,1,0.008481
7/9/18,JPM,107.28,3404777,1,0.008823
7/10/18,JPM,106.62,3404777,1,0.003473
7/11/18,JPM,106.39,3404777,1,-0.007094
7/12/18,JPM,106.85,3404777,1,0.008749
7/13/18,JPM,106.36,3404777,1,0.001079
7/16/18,JPM,110.58,3404777,1,-0.001028
7/17/18,JPM,110.5,3404777,1,0.003974
7/18/18,JPM,111.53,3404777,1,0.00216
7/19/18,JPM,109.89,3404777,1,-0.003953
7/20/18,JPM,111.28,3404777,1,-0.000948
7/23/18,JPM,113.35,3404777,1,0.001838
