DATE,TICKER,COMNAM,PRIMEXCH,PRC,VOL,SHROUT,CFACPR,CFACSHR,SPRTRN
20180125,V,VISA INC,N,125.22,7166403,1810853,1,1,0.000603
20180126,V,VISA INC,N,126.32,5604949,1810853,1,1,0.011841
20180129,V,VISA INC,N,124.84,6257887,1810853,1,1,-0.006732
20180130,V,VISA INC,N,123.55,8154371,1810853,1,1,-0.010899
20180131,V,VISA INC,N,124.23,7338184,1810853,1,1,0.000489
20180201,V,VISA INC,N,125.72,11169657,1810853,1,1,-0.000648
20180202,V,VISA INC,N,120.91,13937710,1810853,1,1,-0.021209
20180205,V,VISA INC,N,116.27,16623914,1810853,1,1,-0.040979
20180206,V,VISA INC,N,119.97,19053339,1810853,1,1,0.017441
20180207,V,VISA INC,N,119.65,9293996,1810853,1,1,-0.005002
20180208,V,VISA INC,N,113.86,12673416,1810853,1,1,-0.037536
20180209,V,VISA INC,N,116.32,17695515,1810853,1,1,0.014936
20180212,V,VISA INC,N,118.47,11526322,1810853,1,1,0.013915
20180213,V,VISA INC,N,118.35,7803914,1810853,1,1,0.002613
20180214,V,VISA INC,N,120.83,9206447,1810853,1,1,0.013402
20180215,V,VISA INC,N,122.28,6921256,1810853,1,1,0.012069
20180216,V,VISA INC,N,121.85,6371435,1810853,1,1,0.000373
20180220,V,VISA INC,N,122.01,6182797,1810853,1,1,-0.005841
20180221,V,VISA INC,N,120.43,7676065,1810853,1,1,-0.005497
20180222,V,VISA INC,N,120.38,4993959,1810853,1,1,0.000974
20180223,V,VISA INC,N,122.93,5036876,1810853,1,1,0.016028
20180226,V,VISA INC,N,124.59,6270475,1810853,1,1,0.011757
20180227,V,VISA INC,N,123.37,7287215,1810853,1,1,-0.012707
20180228,V,VISA INC,N,122.94,6780867,1802625,1,1,-0.011096
20180301,V,VISA INC,N,120.4,8819616,1802625,1,1,-0.013324
20180302,V,VISA INC,N,120.77,7581920,1802625,1,1,0.005072
20180305,V,VISA INC,N,121.88,5810235,1802625,1,1,0.011032
20180306,V,VISA INC,N,121.06,7464417,1802625,1,1,0.002639
20180307,V,VISA INC,N,121.85,7254084,1802625,1,1,-0.000484
20180308,V,VISA INC,N,122.22,6948887,1802625,1,1,0.004463
20180309,V,VISA INC,N,124.51,6397723,1802625,1,1,0.017379
20180312,V,VISA INC,N,124.24,8635974,1802625,1,1,-0.001274
20180313,V,VISA INC,N,123.2,9479456,1802625,1,1,-0.006364
20180314,V,VISA INC,N,122.58,7854962,1802625,1,1,-0.005724
20180315,V,VISA INC,N,123.41,5861935,1802625,1,1,-0.000782
20180316,V,VISA INC,N,124.53,9447131,1802625,1,1,0.001703
20180319,V,VISA INC,N,123.21,17387751,1802625,1,1,-0.014204
20180320,V,VISA INC,N,124.91,7779656,1802625,1,1,0.001482
20180321,V,VISA INC,N,123.22,7359545,1802625,1,1,-0.001844
20180322,V,VISA INC,N,119.99,10501470,1802625,1,1,-0.025163
20180323,V,VISA INC,N,117,10024268,1802625,1,1,-0.020967
20180326,V,VISA INC,N,120.64,8735438,1802625,1,1,0.027157
20180327,V,VISA INC,N,117.4,9008647,1802625,1,1,-0.017276
20180328,V,VISA INC,N,116.99,9420430,1802625,1,1,-0.002917
20180329,V,VISA INC,N,119.62,12918073,1802625,1,1,0.01377
20180402,V,VISA INC,N,118.39,9877103,1802625,1,1,-0.022337
20180403,V,VISA INC,N,119.2,7084805,1802625,1,1,0.012615
20180404,V,VISA INC,N,119.81,8425714,1802625,1,1,0.011566
20180405,V,VISA INC,N,121.19,6815997,1802625,1,1,0.006863
20180406,V,VISA INC,N,117.7,8383796,1802625,1,1,-0.02192
20180409,V,VISA INC,N,118.79,7024815,1802625,1,1,0.003337
20180410,V,VISA INC,N,120.72,9006074,1802625,1,1,0.016727
20180411,V,VISA INC,N,119.78,5874943,1802625,1,1,-0.005525
20180412,V,VISA INC,N,121.07,5666005,1802625,1,1,0.008251
20180413,V,VISA INC,N,120.75,9174257,1802625,1,1,-0.002887
20180416,V,VISA INC,N,121.88,6903235,1802625,1,1,0.008109
20180417,V,VISA INC,N,123.8,5979617,1802625,1,1,0.010662
20180418,V,VISA INC,N,124.48,5171047,1802625,1,1,0.000831
20180419,V,VISA INC,N,123.96,7294128,1802625,1,1,-0.005726
20180420,V,VISA INC,N,124.2,7479439,1802625,1,1,-0.008537
20180423,V,VISA INC,N,124.46,8004330,1802625,1,1,0.000056
20180424,V,VISA INC,N,121.27,9434388,1802625,1,1,-0.013381
20180425,V,VISA INC,N,121.21,8001229,1802625,1,1,0.001837
20180426,V,VISA INC,N,127.08,14345791,1802625,1,1,0.010434
20180427,V,VISA INC,N,126.01,6842673,1802625,1,1,0.001114
20180430,V,VISA INC,N,126.88,8449212,1786164,1,1,-0.008188
20180501,V,VISA INC,N,127.51,6407333,1786164,1,1,0.002549
20180502,V,VISA INC,N,126.38,8515290,1786164,1,1,-0.007206
20180503,V,VISA INC,N,127.18,6778649,1786164,1,1,-0.002254
20180504,V,VISA INC,N,128.16,5798380,1786164,1,1,0.012811
20180507,V,VISA INC,N,129.25999,5737264,1786164,1,1,0.003458
20180508,V,VISA INC,N,129.89999,5044721,1786164,1,1,-0.000266
20180509,V,VISA INC,N,130.84,6119401,1786164,1,1,0.009682
20180510,V,VISA INC,N,131,6585753,1786164,1,1,0.009371
20180511,V,VISA INC,N,131.82001,5437124,1786164,1,1,0.001708
20180514,V,VISA INC,N,131.21001,5017015,1786164,1,1,0.000884
20180515,V,VISA INC,N,131.10001,5532295,1786164,1,1,-0.006842
20180516,V,VISA INC,N,130.89,5124193,1786164,1,1,0.004061
20180517,V,VISA INC,N,129.92999,4911730,1786164,1,1,-0.000856
20180518,V,VISA INC,N,129.92999,6082685,1786164,1,1,-0.002632
20180521,V,VISA INC,N,130.66,5591804,1786164,1,1,0.007387
20180522,V,VISA INC,N,130.71001,6645481,1786164,1,1,-0.003136
20180523,V,VISA INC,N,131.88,6569116,1786164,1,1,0.003248
20180524,V,VISA INC,N,131.89,6035241,1786164,1,1,-0.002023
20180525,V,VISA INC,N,131.28,7509647,1786164,1,1,-0.002357
20180529,V,VISA INC,N,129.69,10401923,1786164,1,1,-0.011564
20180530,V,VISA INC,N,130.64,10631269,1786164,1,1,0.012696
20180531,V,VISA INC,N,130.72,11085956,1786164,1,1,-0.00688
20180601,V,VISA INC,N,130.85001,8323370,1786164,1,1,0.010849
20180604,V,VISA INC,N,133.07001,7177958,1786164,1,1,0.00448
20180605,V,VISA INC,N,133.56,6198152,1786164,1,1,0.000703
20180606,V,VISA INC,N,136.28,8065764,1786164,1,1,0.008567
20180607,V,VISA INC,N,133.84,8309178,1786164,1,1,-0.000714
20180608,V,VISA INC,N,134.74001,5260976,1786164,1,1,0.003126
20180611,V,VISA INC,N,133.91,7988703,1786164,1,1,0.001069
20180612,V,VISA INC,N,134.86,5743302,1786164,1,1,0.001743
20180613,V,VISA INC,N,134.39999,4881581,1786164,1,1,-0.004026
20180614,V,VISA INC,N,135,6464068,1786164,1,1,0.002472
20180615,V,VISA INC,N,135.10001,10044514,1786164,1,1,-0.001017
20180618,V,VISA INC,N,136.2,8713298,1786164,1,1,-0.002126
20180619,V,VISA INC,N,135.11,6557632,1786164,1,1,-0.004023
20180620,V,VISA INC,N,135.5,7191977,1786164,1,1,0.001712
20180621,V,VISA INC,N,134.53,8689806,1786164,1,1,-0.006345
20180622,V,VISA INC,N,135.33,6173350,1786164,1,1,0.001862
20180625,V,VISA INC,N,130.92999,10086236,1786164,1,1,-0.013725
20180626,V,VISA INC,N,132.55,7733865,1786164,1,1,0.002205
20180627,V,VISA INC,N,131.02,7282062,1786164,1,1,-0.008604
20180628,V,VISA INC,N,132.74001,6576536,1786164,1,1,0.006179
20180629,V,VISA INC,N,132.45,7258961,1786164,1,1,0.000758
20180702,V,VISA INC,N,132.5,7554385,1786164,1,1,0.003068
20180703,V,VISA INC,N,131.45,3621640,1786164,1,1,-0.004947
20180705,V,VISA INC,N,133.28999,4729298,1786164,1,1,0.008621
20180706,V,VISA INC,N,134.09,4839785,1786164,1,1,0.008481
20180709,V,VISA INC,N,135.52,8960741,1786164,1,1,0.008823
20180710,V,VISA INC,N,136.69,6561867,1786164,1,1,0.003473
20180711,V,VISA INC,N,138.14999,10648707,1786164,1,1,-0.007094
20180712,V,VISA INC,N,139.89999,11816114,1786164,1,1,0.008749
20180713,V,VISA INC,N,139.42,7866197,1786164,1,1,0.001079
20180716,V,VISA INC,N,138.46001,4970287,1786164,1,1,-0.001028
20180717,V,VISA INC,N,139.64,5412609,1786164,1,1,0.003974
20180718,V,VISA INC,N,140.89999,7008550,1786164,1,1,0.00216
20180719,V,VISA INC,N,140.13,7937007,1786164,1,1,-0.003953
20180720,V,VISA INC,N,140.99001,7156679,1786164,1,1,-0.000948
20180723,V,VISA INC,N,140.03,7723617,1786164,1,1,0.001838
20180724,V,VISA INC,N,140.03,8336698,1786164,1,1,0.004781
20180725,V,VISA INC,N,142.64,8386662,1786164,1,1,0.009102
20180726,V,VISA INC,N,142.5,10520800,1786164,1,1,-0.003032
20180727,V,VISA INC,N,140.71001,7015207,1786164,1,1,-0.006562
20180730,V,VISA INC,N,136.48,12812351,1786164,1,1,-0.005754
20180731,V,VISA INC,N,136.74001,7683341,1776658,1,1,0.004885
20180801,V,VISA INC,N,138.25,7087731,1776658,1,1,-0.00104
20180802,V,VISA INC,N,138.92,12300023,1776658,1,1,0.004926
20180803,V,VISA INC,N,139.82001,4617813,1776658,1,1,0.004644
20180806,V,VISA INC,N,139.71001,5143228,1776658,1,1,0.003538
20180807,V,VISA INC,N,140.28,10034524,1776658,1,1,0.002824
20180808,V,VISA INC,N,140.67999,5389491,1776658,1,1,-0.000262
20180809,V,VISA INC,N,140.00999,5679260,1776658,1,1,-0.001442
20180810,V,VISA INC,N,139.73,6523759,1776658,1,1,-0.007114
20180813,V,VISA INC,N,140.21001,4817496,1776658,1,1,-0.004006
20180814,V,VISA INC,N,140.75999,5888925,1776658,1,1,0.006389
20180815,V,VISA INC,N,139.92,5288739,1776658,1,1,-0.007602
20180816,V,VISA INC,N,140.64999,5931651,1776658,1,1,0.007919
20180817,V,VISA INC,N,141.33,7699607,1776658,1,1,0.003323
20180820,V,VISA INC,N,140.94,4662168,1776658,1,1,0.002428
20180821,V,VISA INC,N,140.03999,6854347,1776658,1,1,0.002069
20180822,V,VISA INC,N,141.14,4191949,1776658,1,1,-0.000398
20180823,V,VISA INC,N,142.10001,4427093,1776658,1,1,-0.001691
20180824,V,VISA INC,N,144.2,5714023,1776658,1,1,0.006199
20180827,V,VISA INC,N,145.39999,7194938,1776658,1,1,0.00767
20180828,V,VISA INC,N,145.2,4926041,1776658,1,1,0.000269
20180829,V,VISA INC,N,147.03,5192935,1776658,1,1,0.005701
20180830,V,VISA INC,N,146.74001,7804963,1776658,1,1,-0.00443
20180831,V,VISA INC,N,146.89,5786569,1776658,1,1,0.000134
20180904,V,VISA INC,N,147.8,7638091,1776658,1,1,-0.001654
20180905,V,VISA INC,N,142.67,11363391,1776658,1,1,-0.002803
20180906,V,VISA INC,N,144.5,9589246,1776658,1,1,-0.003652
20180907,V,VISA INC,N,143.2,13626619,1776658,1,1,-0.002213
20180910,V,VISA INC,N,144.08,5362694,1776658,1,1,0.001898
20180911,V,VISA INC,N,145.49001,9896017,1776658,1,1,0.00374
20180912,V,VISA INC,N,146.57001,6964135,1776658,1,1,0.000357
20180913,V,VISA INC,N,147.63,5803447,1776658,1,1,0.005282
20180914,V,VISA INC,N,147.84,4928283,1776658,1,1,0.000275
20180917,V,VISA INC,N,146.17999,7708643,1776658,1,1,-0.00557
20180918,V,VISA INC,N,147.63,5692208,1776658,1,1,0.005369
20180919,V,VISA INC,N,147.42,7432335,1776658,1,1,0.001253
20180920,V,VISA INC,N,149.24001,7172740,1776658,1,1,0.007841
20180921,V,VISA INC,N,150.05,15628076,1776658,1,1,-0.000369
20180924,V,VISA INC,N,149.11,6706692,1776658,1,1,-0.003516
20180925,V,VISA INC,N,149.58,4230860,1776658,1,1,-0.001305
20180926,V,VISA INC,N,149.27,5852463,1776658,1,1,-0.003289
20180927,V,VISA INC,N,150.02,5868620,1776658,1,1,0.002763
